Tiempo,Susceptibles,Infectados,Removidos
10.07,0.005690454490683574,0.03158961289839027,0.9627199326109259
10.08,0.0056778596316306345,0.031287822969031646,0.9630343173993374
10.09,0.005665401994338495,0.030988899363247568,0.9633456986424136
10.1,0.005653079862512114,0.030692815268361397,0.9636541048691262
10.11,0.005640891545258827,0.0303995441132117,0.9639595643415292
10.120000000000001,0.005628835376644721,0.03010905956619053,0.9642621050571645
10.13,0.005616909715259915,0.02982133553329237,0.9645617547514475
10.14,0.00560511294379255,0.02953634615617384,0.9648585409000333
10.15,0.005593443468611286,0.029254065810224224,0.9651524907211642
10.16,0.005581899719356126,0.028974469102646925,0.9654436311779966
10.17,0.005570480148537369,0.02869753087055192,0.9657319889809104
10.18,0.0055591832311425214,0.02842322617905927,0.9660175905897979
10.19,0.005548007464250986,0.028151530319413767,0.9663004622163349
10.200000000000001,0.005536951366656354,0.027882418807110777,0.9665806298262325
10.21,0.005526013478496135,0.02761586738003332,0.9668581191414701
10.22,0.005515192360888763,0.02735185199660047,0.9671329556425103
10.23,0.005504486595577711,0.02709034883392707,0.9674051645704947
10.24,0.005493894784582565,0.026831334285994875,0.9676747709294221
10.25,0.0054834155498569015,0.026574784961835088,0.9679417994883076
10.26,0.005473047532952823,0.02632067768372237,0.9682062747833244
10.27,0.005462789394692,0.026068989485380355,0.9684682211199273
10.28,0.00545263981484308,0.025819697610198658,0.9687276625749579
10.290000000000001,0.0054425974918053364,0.02557277950946145,0.9689846229987329
10.3,0.005432661142298403,0.02532821284058758,0.9692391260171137
10.31,0.005422829501057976,0.02508597546538228,0.9694911950335594
10.32,0.005413101320537348,0.024846045448300453,0.9697408532311619
10.33,0.005403475370614658,0.024608401054721566,0.9699881235746635
10.34,0.00539395043830572,0.024373020749236154,0.9702330288124578
10.35,0.005384525327482319,0.024139883193943928,0.9704755914785734
10.36,0.005375198858595868,0.02390896724676349,0.9707158338946403
10.370000000000001,0.0053659698684062835,0.023680251959753675,0.9709537781718397
10.38,0.005356837209715998,0.023453716577446472,0.9711894462128372
10.39,0.0053477997511089835,0.023229340535191562,0.9714228597136991
10.4,0.0053388563766946845,0.02300710345751244,0.9716540401657926
10.41,0.005330005985856754,0.022786985156474097,0.9718830088576689
10.42,0.0053212474930065,0.022568965630062294,0.972109786876931
10.43,0.005312579827340923,0.02235302506057435,0.9723343951120844
10.44,0.0053040019326052795,0.022139143813021477,0.9725568542543729
10.450000000000001,0.0052955127668600456,0.021927302433542607,0.972777184799597
10.46,0.005287111302252205,0.021717481647829724,0.9729954070499177
10.47,0.005278796524790768,0.021509662359564617,0.9732115411156442
10.48,0.0052705674341264365,0.021303825648867108,0.9734256069170061
10.49,0.00526242304333532,0.02109995277075465,0.9736376241859096
10.5,0.005254362378706629,0.020898025153613324,0.9738476124676796
10.51,0.005246384479534252,0.02069802439768017,0.9740555911227852
10.52,0.005238488397912153,0.020499932273536813,0.9742615793285506
10.53,0.005230673198533487,0.020303730720614397,0.9744655960808517
10.540000000000001,0.005222937958493381,0.020109401845709727,0.9746676601957964
10.55,0.005215281767095291,0.01991692792151264,0.9748677903113916
10.56,0.005207703725660862,0.019726291385144524,0.9750660048891941
10.57,0.005200202947343228,0.01953747483670796,0.9752623222159483
10.58,0.005192778556943674,0.019350461037847457,0.9754567604052083
10.59,0.005185429690731592,0.019165232910321232,0.9756493373989467
10.6,0.005178155496267672,0.018981773534583968,0.9758400709691478
10.61,0.0051709551322302524,0.018800066148380545,0.9760289787193887
10.620000000000001,0.005163827768244771,0.018620094145350673,0.976216078086404
10.63,0.005156772584716253,0.018441841073644386,0.9764013863416388
10.64,0.005149788772664781,0.01826529063454834,0.9765849205927862
10.65,0.00514287553356387,0.01809042668112291,0.9767666977853126
10.66,0.005136032079181713,0.01791723321684996,0.9769467347039676
10.67,0.005129257631425218,0.017745694394291318,0.9771250479742828
10.68,0.005122551422186795,0.017575794513757848,0.9773016540640547
10.69,0.005115912693193837,0.0174075180219891,0.9774765692848164
10.700000000000001,0.0051093406958608225,0.017240849510843453,0.9776498097932951
10.71,0.0051028346911440245,0.017075773715998756,0.9778213915928565
10.72,0.005096393949398735,0.016912275515663336,0.9779913305349373
10.73,0.005090017750238983,0.016750339929297395,0.9781596423204629
10.74,0.005083705382399683,0.01658995211634468,0.9783263425012549
10.75,0.005077456143601169,0.016431097374974408,0.9784914464814237
10.76,0.005071269340416075,0.016273761140833405,0.9786549695187499
10.77,0.005065144288138503,0.01611792898580833,0.9788169267260525
10.78,0.005059080310655441,0.015963586616798017,0.9789773330725459
10.790000000000001,0.005053076740320391,0.015810719874495827,0.9791362033851831
10.8,0.005047132917829154,0.015659314732181955,0.9792935523499883
10.81,0.00504124819209774,0.015509357294525648,0.979449394513376
10.82,0.0050354219201423555,0.015360833796397291,0.9796037442834598
10.83,0.005029653466961428,0.015213730601690246,0.9797566159313478
10.84,0.005023942205419637,0.01506803420215246,0.9799080235924273
10.85,0.005018287516133899,0.014923731216227728,0.9800579812676378
10.86,0.005012688787361284,0.014780808387906571,0.9802065028247315
10.870000000000001,0.005007145414888809,0.014639252585586682,0.9803536019995239
10.88,0.005001656801925095,0.01449905080094286,0.9804992923971315
10.89,0.0049962223589938275,0.01436019014780638,0.9806435874931992
10.9,0.0049908415038290065,0.01422265786105375,0.9807865006351167
10.91,0.004985513661271939,0.01408644129550478,0.9809280450432227
10.92,0.004980238263169947,0.013951527924829912,0.9810682338119996
10.93,0.0049750147482767616,0.013817905340466749,0.9812070799112559
10.94,0.004969842562154554,0.013685561250545722,0.9813445961872991
10.950000000000001,0.004964721157077602,0.013554483478824838,0.9814807953640969
10.96,0.004959649991937531,0.01342465996363345,0.9816156900444284
10.97,0.004954628532150123,0.013296078756824972,0.9817492927110243
10.98,0.00494965624956365,0.013168728022738514,0.9818816157276973
10.99,0.004944732622368708,0.013042596037169337,0.9820126713404614
11.0,0.004939857135009526,0.012917671186348102,0.9821424716786419
11.01,0.00493502927809672,0.012793941965928821,0.9822710287559739
11.02,0.004930248548321464,0.012671396979985481,0.9823983544716925
11.03,0.004925514448371054,0.012550024940017262,0.9825244606116111
11.040000000000001,0.004920826486845839,0.012429814663962289,0.9826493588491914
11.05,0.004916184178177497,0.012310755075219866,0.9827730607466021
11.06,0.004911587042548615,0.012192835201681136,0.9828955777557697
11.07,0.004907034605813578,0.012076044174768083,0.9830169212194179
11.08,0.004902526399420716,0.011960371228480853,0.983137102372098
11.09,0.004898061960335698,0.011845805698453303,0.9832561323412106
11.1,0.004893640830966151,0.01173233702101673,0.9833740221480167
11.11,0.00488926255908748,0.011619954732271733,0.9834907827086404
11.120000000000001,0.004884926697769864,0.011508648467168123,0.9836064248350617
11.13,0.004880632805306408,0.01139840795859285,0.9837209592361004
11.14,0.004876380445142437,0.01128922303646586,0.9838343965183913
11.15,0.004872169185805903,0.011181083626843854,0.9839467471873499
11.16,0.004867998600838883,0.011073979751031863,0.9840580216481288
11.17,0.004863868268730162,0.010967901524702596,0.9841682302065669
11.18,0.004859777772848863,0.010862839157023503,0.9842773830701272
11.19,0.0048557267013791235,0.010758782949791483,0.984385490348829
11.200000000000001,0.004851714647255784,0.010655723296575197,0.9844925620561686
11.21,0.004847741208101081,0.010553650681864913,0.9845986081100336
11.22,0.004843805986162324,0.010452555680229833,0.9847036383336075
11.23,0.004839908588250537,0.010352428955482846,0.9848076624562663
11.24,0.004836048625680045,0.010253261259852648,0.984910690114467
11.25,0.004832225714208997,0.010155043433163171,0.9850127308526275
11.26,0.004828439473980805,0.010057766402020265,0.9851137941239986
11.27,0.004824689529466475,0.00996142117900558,0.9852138892915276
11.28,0.004820975509407831,0.00986599886187759,0.9853130256287143
11.290000000000001,0.0048172970467616,0.009771490632779703,0.9854112123204584
11.3,0.004813653778644349,0.009677887757455404,0.9855084584638999
11.31,0.004810045346278268,0.009585181584470366,0.985604773069251
11.32,0.004806471394937765,0.009493363544441498,0.9857001650606203
11.33,0.004802931573896879,0.009402425149272843,0.9857946432768299
11.34,0.00479942553637748,0.009312357991398292,0.9858882164722238
11.35,0.004795952939498259,0.009223153743031065,0.9859808933174703
11.36,0.004792513444224475,0.00913480415541989,0.9860726824003553
11.370000000000001,0.004789106715318466,0.009047301058111827,0.9861635922265694
11.38,0.0047857324212908945,0.0089606363582217,0.986253631220487
11.39,0.004782390234352723,0.008874802039708066,0.9863428077259389
11.4,0.004779079830367908,0.008789790162655683,0.986431130006976
11.41,0.004775800888806797,0.008705592862564407,0.9865186062486284
11.42,0.004772553092700209,0.008622202349644486,0.986605244557655
11.43,0.004769336128594212,0.008539610908118183,0.9866910529632873
11.44,0.004766149686505554,0.00845781089552769,0.9867760394179664
11.450000000000001,0.004762993459877752,0.008376794742049266,0.9868602117980727
11.46,0.004759867145537839,0.008296554949813562,0.9869435779046484
11.47,0.00475677044365373,0.008217084092232079,0.9870261454641139
11.48,0.004753703057692223,0.008138374813329703,0.9871079221289778
11.49,0.0047506646943776135,0.008060419827083266,0.9871889154785388
11.5,0.004747655063650902,0.007983211916766103,0.9872691330195827
11.51,0.004744673878629609,0.007906743934298525,0.9873485821870717
11.52,0.004741720855568163,0.007831008799604185,0.9874272703448275
11.53,0.0047387957138188665,0.00775599949997227,0.9875052047862087
11.540000000000001,0.004735898175793426,0.007681709089425481,0.987582392734781
11.55,0.004733027966925036,0.007608130688093753,0.987658841344981
11.56,0.004730184815631004,0.007535257481593659,0.9877345577027752
11.57,0.004727368453275923,0.007463082720413458,0.9878095488263104
11.58,0.00472457861413536,0.007391599719303737,0.9878838216665607
11.59,0.004721815035360071,0.007320801856673597,0.9879573831079662
11.6,0.004719077456940719,0.007250682573992343,0.9880302399690668
11.61,0.0047163656216731055,0.007181235375196626,0.9881023990031301
11.620000000000001,0.004713679275123881,0.007112453826102994,0.988173866898773
11.63,0.004711018165596756,0.007044331553825803,0.9882446502805773
11.64,0.004708382044099175,0.006976862246200446,0.9883147557097002
11.65,0.004705770664309475,0.0069100396512118524,0.9883841896844785
11.66,0.004703183782544495,0.006843857576428216,0.9884529586410271
11.67,0.004700621157727645,0.006778309888439903,0.9885210689538323
11.68,0.0046980825513574225,0.006713390512303498,0.9885885269363389
11.69,0.004695567727476369,0.006649093430990944,0.9886553388415326
11.700000000000001,0.00469307645264046,0.006585412684843734,0.9887215108625157
11.71,0.004690608495888916,0.006522342371032108,0.9887870491330789
11.72,0.004688163628714441,0.006459876643019212,0.9888519597282662
11.73,0.004685741625033871,0.0063980097100301845,0.9889162486649358
11.74,0.004683342261159224,0.006336735836526114,0.9889799219023145
11.75,0.004680965315769153,0.006276049341682837,0.9890429853425479
11.76,0.0046786105698807924,0.006215944598874534,0.9891054448312445
11.77,0.004676277806821993,0.0061564160351620725,0.9891673061580157
11.78,0.004673966812203932,0.006097458130786066,0.9892285750570098
11.790000000000001,0.0046716773738941005,0.0060390654186646036,0.9892892572074411
11.8,0.004669409281989665,0.005981232483895611,0.9893493582341145
11.81,0.004667162328791186,0.005923953963263799,0.9894088837079448
11.82,0.004664936308776691,0.005867224544752168,0.9894678391464709
11.83,0.0046627310185761075,0.005811038967058016,0.9895262300143656
11.84,0.004660546256946039,0.005755392019113427,0.9895840617239402
11.85,0.004658381824744878,0.005700278539610178,0.9896413396356446
11.86,0.004656237524908259,0.005645693416529058,0.9896980690585624
11.870000000000001,0.004654113162424839,0.005591631586673523,0.9897542552509013
11.88,0.004652008544312405,0.0055380880352076806,0.9898099034204796
11.89,0.004649923479594301,0.005485057795198548,0.9898650187252068
11.9,0.004647857779276169,0.005432535947162553,0.9899196062735609
11.91,0.004645811256323002,0.005380517618616236,0.9899736711250604
11.92,0.0046437837256365,0.005328997983631121,0.990027218290732
11.93,0.004641775004032731,0.0052779722623927175,0.9900802527335743
11.94,0.004639784910220081,0.005227435720763611,0.990132779369016
11.950000000000001,0.004637813264777506,0.0051773836698506175,0.9901848030653716
11.96,0.00463585989013306,0.005127811465575951,0.9902363286442907
11.97,0.0046339246105427155,0.005078714508252386,0.9902873608812046
11.98,0.0046320072520694535,0.005030088242162361,0.9903379045057679
11.99,0.0046301076425626355,0.004981928155141002,0.990387964202296
12.0,0.00462822561163764,0.004934229778163027,0.990437544610199
12.01,0.004626360990655772,0.004886988684933495,0.9904866503244103
12.02,0.004624513612704423,0.004840200491482364,0.9905352858958127
12.030000000000001,0.0046226833125775,0.004793860855762827,0.9905834558316592
12.040000000000001,0.004620869926756106,0.0047479654772534,0.99063116459599
12.05,0.004619073293389468,0.004702510096563704,0.9906784166100463
12.06,0.0046172932522761095,0.004657490495043943,0.9907252162526794
12.07,0.004615529644845275,0.004612902494398009,0.9907715678607562
12.08,0.004613782314138587,0.004568741956300211,0.9908174757295607
12.09,0.004612051104791935,0.004525004782015576,0.990862944113192
12.1,0.0046103358630176115,0.0044816869120237,0.9909079772249582
12.11,0.004608636436586657,0.004438784325646112,0.9909525792377667
12.120000000000001,0.004606952674811447,0.004396293040677125,0.9909967542845108
12.13,0.004605284428528493,0.004354209113018133,0.9910405064584528
12.14,0.004603631550081464,0.004312528636315339,0.9910838398136026
12.15,0.004601993893304422,0.00427124774160086,0.9911267583650941
12.16,0.0046003713135052745,0.004230362596937204,0.9911692660895569
12.17,0.004598763667449431,0.004189869407065069,0.9912113669254848
12.18,0.0045971708133436704,0.004149764413054442,0.9912530647736012
12.19,0.004595592610820206,0.00411004389195897,0.9912943634972201
12.200000000000001,0.004594028920920959,0.00407070415647357,0.9913352669226048
12.21,0.004592479606082021,0.004031741554595246,0.991375778839322
12.22,0.004590944530118317,0.003993152469287091,0.9914159030005939
12.23,0.004589423558208455,0.003954933318145442,0.9914556431236454
12.24,0.004587916556879772,0.0039170805530701555,0.9914950028900494
12.25,0.004586423393993559,0.0038795906599379806,0.9915339859460678
12.26,0.004584943938730473,0.0038424601582789986,0.9915725959029899
12.27,0.004583478061576127,0.003805685600956103,0.991610836337467
12.280000000000001,0.004582025634306866,0.003769263573847491,0.9916487107918449
12.290000000000001,0.004580586529975708,0.0037331906955321383,0.9916862227744915
12.3,0.004579160622898468,0.0036974636169782318,0.9917233757601226
12.31,0.004577747788640046,0.0036620790212345327,0.9917601731901247
12.32,0.004576347904000887,0.003627033623124643,0.9917966184728737
12.33,0.004574960847003607,0.0035923241689441478,0.9918327149840515
12.34,0.004573586496879782,0.0035579474361606095,0.9918684660669588
12.35,0.004572224734056896,0.0035239002331163855,0.9919038750328258
12.36,0.004570875440145451,0.0034901793987342456,0.9919389451611195
12.370000000000001,0.004569538497926236,0.0034567818022257623,0.9919736796998472
12.38,0.004568213791337746,0.0034237043428024475,0.992008081865859
12.39,0.004566901205463754,0.0033909439493896134,0.9920421548451458
12.4,0.004565600626521037,0.0033584975803429297,0.9920759017931352
12.41,0.0045643119418472475,0.0033263622231676534,0.9921093258349842
12.42,0.004563035039888932,0.003294534894240509,0.9921424300658697
12.43,0.004561769810189692,0.003263012638534189,0.9921752175512752
12.44,0.004560516143378491,0.003231792529344458,0.9922076913272762
12.450000000000001,0.0045592739311581,0.0032008716680198284,0.9922398544008212
12.46,0.0045580430662936775,0.0031702471836937926,0.9922717097500117
12.47,0.004556823442601491,0.0031399162330195815,0.9923032603243781
12.48,0.0045556149549377725,0.0031098759999074275,0.992334509045154
12.49,0.004554417499187703,0.003080123695264312,0.9923654588055472
12.5,0.004553230972254533,0.0030506565567361703,0.9923961124710085
12.51,0.004552055272048827,0.003021471848452535,0.9924264728794978
12.52,0.0045508902974778385,0.0029925668607735916,0.9924565428417478
12.530000000000001,0.00454973594843501,0.002963938910039627,0.9924863251415246
12.540000000000001,0.004548592125789597,0.002935585338322849,0.9925158225358868
12.55,0.004547458731376413,0.00290750351318155,0.9925450377554412
12.56,0.004546335667985697,0.002879690827416601,0.9925739735045969
12.57,0.0045452228393530955,0.002852144698830248,0.9926026324618158
12.58,0.004544120150149772,0.002824862569987193,0.9926310172798621
12.59,0.004543027505972619,0.002797841907977933,0.9926591305860486
12.6,0.0045419448133345915,0.002771080204184347,0.9926869749824803
12.61,0.004540871979655157,0.0027445749740474977,0.9927145530462965
12.620000000000001,0.004539808913250845,0.0027183237568376355,0.9927418673299107
12.63,0.00453875552332592,0.0026923241154263814,0.9927689203612469
12.64,0.004537711719963151,0.0026665736360610686,0.992795714643975
12.65,0.004536677414114695,0.0026410699281412247,0.9928222526577433
12.66,0.0045356525175930815,0.0026158106239971704,0.9928485368584089
12.67,0.004534636943062307,0.0025907933786707207,0.9928745696782662
12.68,0.004533630604029022,0.0025660158696979634,0.9929003535262722
12.69,0.0045326334148338325,0.002541475796894101,0.9929258907882712
12.700000000000001,0.004531645290642688,0.0025171708821403317,0.9929511838272161
12.71,0.004530666147438377,0.002493098869172753,0.992976234983388
12.72,0.004529695902012118,0.002469257523373271,0.9930010465746137
12.73,0.004528734471955245,0.0024456446315624923,0.9930256208964814
12.74,0.0045277817756509894,0.002422258001794584,0.9930499602225535
12.75,0.004526837732266351,0.0023990954631540806,0.9930740668045787
12.76,0.00452590226174407,0.0023761548655546207,0.9930979428727004
12.77,0.004524975284794681,0.0023534340795395977,0.9931215906356647
12.780000000000001,0.004524056722888665,0.0023309309960847014,0.9931450122810257
12.790000000000001,0.004523146498248682,0.0023086435264023392,0.993168209975348
12.8,0.0045222445338418986,0.0022865696017479132,0.9931911858644092
12.81,0.004521350753372397,0.0022647071732279406,0.9932139420733987
12.82,0.004520465081273674,0.0022430542116099986,0.9932364807071155
12.83,0.004519587442701219,0.002221608707134474,0.9932588038501634
12.84,0.00451871776352518,0.0022003686693281076,0.9932809135671458
12.85,0.004517855970323109,0.002179332126819306,0.9933028119028566
12.86,0.004517001990372789,0.002158497127155216,0.993324500882471
12.870000000000001,0.004516155751645141,0.0021378617366205376,0.9933459825117333
12.88,0.0045153171827972145,0.0021174240400580577,0.9933672587771437
12.89,0.004514486213165247,0.0020971821406908977,0.9933883316461428
12.9,0.004513662772757806,0.002077134159946449,0.9934092030672947
12.91,0.004512846792249014,0.002057278237281986,0.993429874970468
12.92,0.00451203820297183,0.0020376125300119387,0.9934503492670153
12.93,0.004511236936911425,0.0020181352131368123,0.9934706278499508
12.94,0.004510442926698622,0.001998844479173733,0.9934907125941267
12.950000000000001,0.004509656105603405,0.0019797385379886094,0.993510605356407
12.96,0.004508876407528507,0.001960815616629894,0.9935303079758406
12.97,0.004508103767003061,0.0019420739591639276,0.993549822273832
12.98,0.004507338119176329,0.0019235118265118506,0.9935691500543109
12.99,0.004506579399811492,0.0019051274962880727,0.9935882931038995
13.0,0.004505827545279514,0.001886919262640279,0.9936072531920793
13.01,0.0045050824925530674,0.0018688854360909629,0.9936260320713551
13.02,0.00450434417920053,0.0018510243433804687,0.9936446314774182
13.030000000000001,0.004503612543380045,0.0018333343273115323,0.9936630531293076
13.040000000000001,0.004502887523833645,0.0018158137465953022,0.9936812987295702
13.05,0.004502169059881443,0.0017984609756988314,0.9936993699644189
13.06,0.00450145709141588,0.0017812744046940227,0.9937172685038892
13.07,0.004500751558896043,0.001764252439108015,0.993734996001995
13.08,0.004500052403342041,0.0017473934997749973,0.993752554096882
13.09,0.004499359566329439,0.0017306960226894372,0.9937699444109802
13.1,0.004498672989983755,0.0017141584588607091,0.9937871685511547
13.11,0.004497992616975018,0.0016977792741691101,0.993804228108855
13.120000000000001,0.00449731839051238,0.0016815569492232508,0.9938211246602635
13.13,0.004496650254338791,0.001665489979218807,0.9938378597664416
13.14,0.0044959881527257255,0.0016495768737986197,0.9938544349734748
13.15,0.004495332030467973,0.0016338161569141318,0.993870851812617
13.16,0.004494681832878475,0.001618206366688147,0.9938871118004325
13.17,0.004494037505783225,0.0016027460552788995,0.9939032164389371
13.18,0.004493398995516222,0.0015874337887454232,0.9939191672157376
13.19,0.004492766248914471,0.0015722681469142051,0.9939349656041706
13.200000000000001,0.004492139213313045,0.0015572477232471144,0.9939506130634391
13.21,0.004491517836540196,0.0015423711247105917,0.9939661110387485
13.22,0.004490902066912517,0.0015276369716460897,0.9939814609614407
13.23,0.004490291853230156,0.001513043897641751,0.9939966642491274
13.24,0.004489687144772086,0.0014985905494053122,0.9940117223058219
13.25,0.004489087891291412,0.0014842755866382239,0.9940266365220697
13.26,0.004488494043010743,0.0014700976819109722,0.9940414082750776
13.27,0.004487905550617602,0.001456055520539594,0.9940560389288421
13.280000000000001,0.0044873223652598885,0.0014421478004633718,0.994070529834276
13.290000000000001,0.004486744438541389,0.0014283732321236974,0.9940848823293342
13.3,0.004486171722517334,0.0014147305383440955,0.9940990977391378
13.31,0.004485604169690001,0.0014012184542113938,0.9941131773760978
13.32,0.004485041733004364,0.0013878357269580287,0.9941271225400369
13.33,0.004484484365843791,0.0013745811158454785,0.99414093451831
13.34,0.004483932022025782,0.0013614533920488106,0.9941546145859247
13.35,0.004483384655797752,0.0013484513385423336,0.9941681640056592
13.36,0.004482842221832867,0.0013355737499863426,0.9941815840281801
13.370000000000001,0.0044823046752259085,0.0013228194326149493,0.9941948758921585
13.38,0.004481771971489194,0.0013101872041249845,0.9942080408243852
13.39,0.004481244066548531,0.0012976758935659646,0.9942210800398849
13.4,0.0044807209167392215,0.0012852843412311102,0.994233994742029
13.41,0.004480202478802098,0.0012730113985494089,0.9942467861226478
13.42,0.00447968870987961,0.0012608559279787101,0.994259455362141
13.43,0.0044791795675119435,0.0012488168028998443,0.9942720036295876
13.44,0.004478675009633188,0.001236892907511755,0.9942844320828544
13.450000000000001,0.004478174994567535,0.0012250831367276358,0.9942967418687042
13.46,0.0044776794810255215,0.0012133863960720605,0.9943089341229018
13.47,0.004477188428100311,0.0012018016015790999,0.9943210099703199
13.48,0.004476701795264012,0.0011903276796914129,0.9943329705250439
13.49,0.004476219542364033,0.0011789635671603047,0.9943448168904749
13.5,0.004475741629619479,0.0011677082109467422,0.994356550159433
13.51,0.00447526801761758,0.001156560568123317,0.9943681714142584
13.52,0.0044747986673101614,0.0011455196057771485,0.9943796817269119
13.530000000000001,0.004474333540010144,0.0011345843009137155,0.9943910821590753
13.540000000000001,0.004473872597388087,0.001123753640361611,0.9944023737622495
13.55,0.004473415801468762,0.0011130266206782087,0.9944135575778522
13.56,0.0044729631146277595,0.0011024022480562328,0.9944246346373152
13.57,0.004472514499588139,0.0010918795382312242,0.9944356059621798
13.58,0.004472069919417101,0.0010814575163898923,0.9944464725641922
13.59,0.0044716293375227055,0.001071135217079346,0.9944572354453971
13.6,0.004471192717650612,0.0010609116841171944,0.9944678955982313
13.61,0.004470760023880862,0.0010507859705025087,0.9944784540056157
13.620000000000001,0.00447033122062469,0.0010407571383276382,0.9944889116410468
13.63,0.004469906272621362,0.0010308242586908713,0.9944992694686869
13.64,0.00446948514493506,0.0010209864116099334,0.9945095284434542
13.65,0.004469067802951781,0.0010112426859363152,0.9945196895111111
13.66,0.00446865421237628,0.001001592179270421,0.9945297536083525
13.67,0.004468244339229037,0.0009920339978775315,0.9945397216628926
13.68,0.0044678381498432585,0.0009825672566045722,0.9945495945935513
13.69,0.004467435610861905,0.0009731910787976793,0.9945593733103395
13.700000000000001,0.004467036689234753,0.0009639045962205575,0.9945690587145438
13.71,0.004466641352215485,0.0009547069489736193,0.99457865169881
13.72,0.0044662495673588026,0.0009455972854139007,0.9945881531472264
13.73,0.004465861302517583,0.0009365747620757443,0.9945975639354058
13.74,0.004465476525840046,0.0009276385435922443,0.9946068849305668
13.75,0.0044650952057669665,0.0009187878026174437,0.9946161169916147
13.76,0.004464717311028898,0.0009100217197492786,0.9946252609692209
13.77,0.004464342810643439,0.0009013394834532621,0.9946343177059024
13.780000000000001,0.004463971673912519,0.0008927402899868992,0.9946432880360997
13.790000000000001,0.004463603870419713,0.0008842233433248277,0.9946521727862546
13.8,0.004463239370027578,0.0008757878550846772,0.9946609727748869
13.81,0.004462878142875027,0.0008674330444536391,0.9946696888126705
13.82,0.004462520159374719,0.0008591581381157423,0.9946783217025087
13.83,0.004462165390210481,0.000850962370179825,0.9946868722396088
13.84,0.0044618138063347475,0.0008428449821081993,0.9946953412115562
13.85,0.004461465378966039,0.0008348052226459996,0.9947037293983871
13.86,0.004461120079586451,0.0008268423477512094,0.9947120375726615
13.870000000000001,0.004460777879939179,0.0008189556205253591,0.9947202664995346
13.88,0.00446043875202606,0.0008111443111448898,0.9947284169368282
13.89,0.004460102668105144,0.0008034076967931754,0.9947364896351009
13.9,0.004459769600688284,0.0007957450615931971,0.9947444853377178
13.91,0.004459439522538759,0.0007881556965408644,0.9947524047809196
13.92,0.0044591124066689055,0.0007806388994389765,0.9947602486938913
13.93,0.00445878822633779,0.0007731939748318169,0.9947680177988296
13.94,0.004458466955048889,0.0007658202339403766,0.99477571281101
13.950000000000001,0.004458148566547804,0.0007585169945981988,0.9947833344388533
13.96,0.004457833034819987,0.00075128358118784,0.9947908833839915
13.97,0.0044575203340884995,0.0007441193245779406,0.9947983603413328
13.98,0.004457210438811787,0.0007370235620609003,0.9948057659991266
13.99,0.004456903323681477,0.0007299956372911515,0.9948131010390266
14.0,0.004456598963620199,0.0007230349002240256,0.9948203661361551
14.01,0.004456297333779424,0.0007161407070552068,0.9948275619591647
14.02,0.004455998409537328,0.0007093124201607663,0.9948346891703012
14.030000000000001,0.004455702166496673,0.0007025494080377736,0.9948417484254648
14.040000000000001,0.004455408580482713,0.0006958510452454772,0.9948487403742711
14.05,0.004455117627541116,0.000689216712347051,0.9948556656601111
14.06,0.004454829283935909,0.0006826457958518993,0.9948625249202114
14.07,0.004454543526147442,0.0006761376881585169,0.9948693187856933
14.08,0.00445426033087037,0.0006696917874978972,0.994876047881631
14.09,0.004453979675011661,0.0006633074978774849,0.99488271282711
14.1,0.004453701535688617,0.0006569842290256658,0.9948893142352849
14.11,0.004453425890226913,0.0006507213963367909,0.9948958527134355
14.120000000000001,0.004453152716158662,0.000644518420816728,0.9949023288630238
14.13,0.004452881991220495,0.0006383747290289369,0.9949087432797498
14.14,0.0044526136933516584,0.0006322897530410621,0.9949150965536064
14.15,0.00445234780069213,0.0006262629303720388,0.994921389268935
14.16,0.004452084291580757,0.0006202937039397074,0.9949276220044787
14.17,0.004451823144553406,0.0006143815220089305,0.9949337953334368
14.18,0.004451564338341137,0.0006085258381402099,0.9949399098235179
14.19,0.00445130785186839,0.0006027261111387949,0.994945966036992
14.200000000000001,0.004451053664251192,0.0005969818050042823,0.9949519645307437
14.21,0.004450801754795382,0.0005912923888806988,0.9949579058563232
14.22,0.00445055210299485,0.0005856573370070636,0.9949637905599973
14.23,0.004450304688529792,0.0005800761286684263,0.994969619182801
14.24,0.004450059491264991,0.0005745482481473751,0.9949753922605868
14.25,0.004449816491248102,0.0005690731846760109,0.9949811103240751
14.26,0.004449575668707961,0.0005636504323883832,0.9949867738989029
14.27,0.004449337004052912,0.0005582794902733825,0.994992383505673
14.280000000000001,0.00444910047786914,0.0005529598621280865,0.994997939660002
14.290000000000001,0.004448866070919033,0.0005476910565115535,0.9950034428725687
14.3,0.004448633764139549,0.0005424725866990604,0.9950088936491607
14.31,0.004448403538640606,0.0005373039706367812,0.9950142924907219
14.32,0.004448175375703483,0.0005321847308968992,0.9950196398933989
14.33,0.0044479492567792355,0.0005271143946331532,0.9950249363485869
14.34,0.004447725163487134,0.0005220924935368085,0.9950301823429754
14.35,0.004447503077613106,0.0005171185637930529,0.9950353783585931
14.36,0.004447282981108202,0.0005121921460378111,0.9950405248728532
14.370000000000001,0.004447064856087072,0.0005073127853149737,0.9950456223585972
14.38,0.004446848684826456,0.0005024800310340386,0.9950506712841387
14.39,0.004446634449763692,0.0004976934369281584,0.9950556721133074
14.4,0.004446422133495236,0.0004929525610125915,0.9950606253054914
14.41,0.004446211718775195,0.0004882569655435529,0.9950655313156805
14.42,0.004446003188513878,0.0004836062169774602,0.995070390594508
